Authors_Name;Affiliation;url_photos
Mohamed Salah Gouider;@isg.rnu.tn;https://scholar.google.com/citations?view_op=medium_photo&user=KhQksLwAAAAJ
Mohamed Tmar;@trunojoyo.ac.id;https://scholar.google.com/citations?view_op=medium_photo&user=BP7vzxwAAAAJ
Mohamed el Amine Bekhtaoui;;
Mohammad Ghoniem;@science.tanta.edu.eg;https://scholar.google.com/citations?view_op=medium_photo&user=OYLwZc0AAAAJ
Mohammad Mazedul Islam;;
Mohammed El Hassouni;@usmba.ac.ma;https://scholar.google.com/citations?view_op=medium_photo&user=Bpt26kkAAAAJ
Mohammed Ghesmoune;;
Mohammed Haouach;;
Mohammed Ramdani;@uinsgd.ac.id;https://scholar.google.com/citations?view_op=medium_photo&user=zIeiRpMAAAAJ
Mohammed Zaki;@cs.rpi.edu;https://scholar.google.com/citations?view_op=medium_photo&user=UmwJklEAAAAJ
Mohand Boughanem;@irit.fr;https://scholar.google.com/citations?view_op=medium_photo&user=KKrsEQQAAAAJ
Mohand-Said Hacid;;
Mohcine Maghfour;;
Mojdeh Soltanmohammadi;;
Mokrane Bouzeghoub;;
Mondher Maddouri;@uj.edu.sa;https://scholar.google.com/citations?view_op=medium_photo&user=H-_Ac3IAAAAJ
Monique Noirhomme-Fraiture;;
Monique Thonnat;;
Morgan Mathiaut;;
Morten Middelfart;;
Mory Ouattara;;
Mostafa Hanoune;;
Mostéfa Mokaddem;@univ-oran.dz;https://scholar.google.com/citations?view_op=medium_photo&user=fUP4AA4AAAAJ
Mouhamadou Thiam;@umoncton.ca;https://scholar.google.com/citations?view_op=medium_photo&user=8t12pHkAAAAJ
Mouloud Kharoune;;
Mouna Chebbah;@esen.tn;https://scholar.google.com/citations?view_op=medium_photo&user=KrqYlg4AAAAJ
Mouna Kamel;;https://scholar.google.com/citations?view_op=medium_photo&user=i1ekTPUAAAAJ
Mounia Lalmas;@acm.org;https://scholar.google.com/citations?view_op=medium_photo&user=wAr9G5sAAAAJ
Mounir Ben Ayed;@ieee.org;https://scholar.google.com/citations?view_op=medium_photo&user=j83ZrVIAAAAJ
Mounir Dhibi;;https://scholar.google.com/citations?view_op=medium_photo&user=7kYPa5kAAAAJ
Mounir Fegas;;
Mounira Harzallah;;
Mourad Oussalah;@ee.oulu.fi;https://scholar.google.com/citations?view_op=medium_photo&user=X3E7Aj0AAAAJ
Moussa Benaissa;;
Moussa Lo;@poliupg.ac.id;https://scholar.google.com/citations?view_op=medium_photo&user=HGfywZUAAAAJ
Moustafa Bensafi;;
Musab Bairat;;
Mustapha Kamel Abdi;;
Mustapha Lebbah;@univ-paris13.fr;https://scholar.google.com/citations?view_op=medium_photo&user=d9zWc3AAAAAJ
Myriam Lamolle;@iut.univ-paris8.fr;https://scholar.google.com/citations?view_op=medium_photo&user=0pvOMXUAAAAJ
Myriam Maumy-Bertrand;;
Nabil Benayadi;;
Nacim Fateh Chikhi;@univ-blida.dz;https://scholar.google.com/citations?view_op=medium_photo&user=8sS_j94AAAAJ
Nacim Ihaddadene;@yncrea.fr;https://scholar.google.com/citations?view_op=medium_photo&user=5_lxP0MAAAAJ
Nacéra Bennacer;@lri.fr;https://scholar.google.com/citations?view_op=medium_photo&user=dfFhbokAAAAJ
Nacéra Bennacer Seghouani;@lri.fr;https://scholar.google.com/citations?view_op=medium_photo&user=dfFhbokAAAAJ
Nada Matta;@utt.fr;https://scholar.google.com/citations?view_op=medium_photo&user=7nviqL8AAAAJ
Nader Hassine;;
Nadia Essoussi;@isg.rnu.tn;https://scholar.google.com/citations?view_op=medium_photo&user=3cutNOwAAAAJ
Nadia Kabachi;;
Nadine Baptiste-Jessel;;
Nadjim Chelghoum;;
Najeh Hajlaoui;@ext.europarl.europa.eu;https://scholar.google.com/citations?view_op=medium_photo&user=waXvApwAAAAJ
Najeh Naffakhi;;
Naouel Barigou;;
Narjes Doggaz;;
Narjès Bellamine Ben Saoud;@ensi-uma.tn;https://scholar.google.com/citations?view_op=medium_photo&user=1NN7_FkAAAAJ
Natalia Grabar;;https://scholar.google.com/citations?view_op=medium_photo&user=7VUzqDIAAAAJ
Nathalie Abadie;;
Nathalie Aussenac-Gilles;@irit.fr;https://scholar.google.com/citations?view_op=medium_photo&user=qU7HrJAAAAAJ
Nathalie Bricon-Souf;;
Nathalie Pernelle;@lri.fr;https://scholar.google.com/citations?view_op=medium_photo&user=abXc6G8AAAAJ
Nathalie Vallès-Parlangeau;;
Nathalie Vergnaud;;
Nathanaël Kasoro;;
Natima Singla;;
Nawal Guermouche;;
Nazha Selmaoui-Folcher;;
Ndeye Niang;;
Nesrine Ben Mustapha;@ecp.fr;https://scholar.google.com/citations?view_op=medium_photo&user=LNm7jCsAAAAJ
Nesrine Ben Yahia;@ensi-uma.tn;https://scholar.google.com/citations?view_op=medium_photo&user=HyUz8KsAAAAJ
Nesrine Gabsi;;
Nesrine Hassini;;
Nguyen-Khang Pham;@cit.ctu.edu.vn;https://scholar.google.com/citations?view_op=medium_photo&user=H7189jMAAAAJ
Nhan Le Thanh;@moet.gov.vn;https://scholar.google.com/citations?view_op=medium_photo&user=xN-o6EYAAAAJ
Nhat-Quang Doan;@usth.edu.vn;https://scholar.google.com/citations?view_op=medium_photo&user=MtG-PkEAAAAJ
Nicolas Bonnel;;
Nicolas Béchet;@irisa.fr;https://scholar.google.com/citations?view_op=medium_photo&user=fi_hPLUAAAAJ
Nicolas Chanchevrier;;
Nicolas Creff;;
Nicolas Delaforge;;
Nicolas Dugué;@univ-lemans.fr;https://scholar.google.com/citations?view_op=medium_photo&user=K4L78K0AAAAJ
Nicolas Durand;@asu.edu;https://scholar.google.com/citations?view_op=medium_photo&user=5n5wn-kAAAAJ
Nicolas Faessel;;
Nicolas Faure;@health.nsw.gov.au;https://scholar.google.com/citations?view_op=medium_photo&user=3-DVq8UAAAAJ
Nicolas Greffard;@univ-nantes.fr;https://scholar.google.com/citations?view_op=medium_photo&user=gFSEwqYAAAAJ
Nicolas Jay;@bris.ac.uk;https://scholar.google.com/citations?view_op=medium_photo&user=jRYUWdUAAAAJ
Nicolas Labroche;@univ-tours.fr;https://scholar.google.com/citations?view_op=medium_photo&user=w8mBCgkAAAAJ
Nicolas Lachiche;@unistra.fr;https://scholar.google.com/citations?view_op=medium_photo&user=08Ib-8kAAAAJ
Nicolas Loménie;@mi.parisdescartes.fr;https://scholar.google.com/citations?view_op=medium_photo&user=SSWsn3oAAAAJ
Nicolas Lumineau;;
Nicolas Muret;;
Nicolas Médoc;@list.lu;https://scholar.google.com/citations?view_op=medium_photo&user=mgFWBrUAAAAJ
Nicolas Nicoloyannis;;
Nicolas Paparoditis;@ign.fr;https://scholar.google.com/citations?view_op=medium_photo&user=L0-YncgAAAAJ
Nicolas Pecheur;;
Nicolas S. Müller;;
Nicolas Sicard;;
Nicolas Spyratos;;
Nicolas Turenne;@u-pem.fr;https://scholar.google.com/citations?view_op=medium_photo&user=bT6mm6cAAAAJ
Nicolas Usunier;@fb.com;https://scholar.google.com/citations?view_op=medium_photo&user=tYro5N8AAAAJ
Nicolas Verbeke;;
Nicolas Voisine;;
Nicole Vincent;@mi.parisdescartes.fr;https://scholar.google.com/citations?view_op=medium_photo&user=fjAgFSkAAAAJ
Nicoleta Rogovschi;;
Nida Meddouri;@islaib.rnu.tn;https://scholar.google.com/citations?view_op=medium_photo&user=nFTBO-EAAAAJ
Nischal Verma;;
Nistor Grozavu;@lipn.univ-paris13.fr;https://scholar.google.com/citations?view_op=medium_photo&user=0zGAcwgAAAAJ
Nizar Ghoula;;https://scholar.google.com/citations?view_op=medium_photo&user=tCT43BsAAAAJ
Nizar Messai;;
Niña Kerry;;
Noel Novelli;;
Nongyao Mueangdee;;
Noorani Bakerally;@emse.fr;https://scholar.google.com/citations?view_op=medium_photo&user=HaNwFzoAAAAJ
Norbert Tsopzé;;
Nouha Othman;@kasralainy.edu.eg;https://scholar.google.com/citations?view_op=medium_photo&user=ELkrOAYAAAAJ
Nourdine Badji;@univ-annaba.org;https://scholar.google.com/citations?view_op=medium_photo&user=YLFzgZMAAAAJ
Noureddine Ellouze;@enit.rnu.tn;https://scholar.google.com/citations?view_op=medium_photo&user=NhC3ClIAAAAJ
Noureddine Mokhtari;;
Noureddine Mouaddib;;
Noureddine Yacine Nair Benrekia;;
Nouria Harbi;;
Nourredine Aliane;;
Noël Conruyt;;
Noël Crespi;@it-sudparis.eu;https://scholar.google.com/citations?view_op=medium_photo&user=z_-5wSkAAAAJ
Oana Andrei;@glasgow.ac.uk;https://scholar.google.com/citations?view_op=medium_photo&user=s86JS7oAAAAJ
Olfa Jenhani el Jed;;
Olivier Bousquet;@m4x.org;https://scholar.google.com/citations?view_op=medium_photo&user=CHO-UV8AAAAJ
Olivier Cavadenti;;
Olivier Champalle;@liris.cnrs.fr;https://scholar.google.com/citations?view_op=medium_photo&user=HNYZTncAAAAJ
Olivier Corby;;
Olivier Couturier;@sorbonne-universite.fr;https://scholar.google.com/citations?view_op=medium_photo&user=_UbVKPwAAAAJ
Olivier Curé;@univ-mlv.fr;https://scholar.google.com/citations?view_op=medium_photo&user=KvAGGEkAAAAJ
Olivier Faber;@partners.org;https://scholar.google.com/citations?view_op=medium_photo&user=JWtRZJ8AAAAJ
Olivier François;@crhl.ulaval.ca;https://scholar.google.com/citations?view_op=medium_photo&user=FGsY_oMAAAAJ
Olivier Gandrillon;;
Olivier Gerbé;@hec.ca;https://scholar.google.com/citations?view_op=medium_photo&user=Yz_uhVEAAAAJ
Olivier Parisot;@list.lu;https://scholar.google.com/citations?view_op=medium_photo&user=OeqhaZ4AAAAJ
Olivier Pivert;@enssat.fr;https://scholar.google.com/citations?view_op=medium_photo&user=l8KtBE8AAAAJ
Olivier Ridoux;;
Olivier Sebastien;@univ-lyon1.fr;https://scholar.google.com/citations?view_op=medium_photo&user=Vbyvt5gAAAAJ
Olivier Teste;@irit.fr;https://scholar.google.com/citations?view_op=medium_photo&user=cbPGlwUAAAAJ
Olivier Teytaud;@lri.fr;https://scholar.google.com/citations?view_op=medium_photo&user=xsCcLZ8AAAAJ
Ollivier Haemmerlé;@univ-tlse2.fr;https://scholar.google.com/citations?view_op=medium_photo&user=nqf2TCQYJWAC
Omar Boussaid;@univ-lyon2.fr;https://scholar.google.com/citations?view_op=medium_photo&user=1UiTIdQAAAAJ
"Ond&#711;rej Šváb-Zamazal";;
Oscar Corcho;@fi.upm.es;https://scholar.google.com/citations?view_op=medium_photo&user=TzubuoF0OCwC
Osmar R. Zaïane;;
Oswaldo Castillo;;
Otman Manad;@umanis.com;https://scholar.google.com/citations?view_op=medium_photo&user=QF8eGrYAAAAJ
Oualid Benyahia;;
Oumaima Alaoui Ismaili;;
Oumar Sy;@uok.edu.sy;https://scholar.google.com/citations?view_op=medium_photo&user=QcaP-s8AAAAJ
Ousmane Djanga;;
Oussama Ahmia;@irisa.fr;https://scholar.google.com/citations?view_op=medium_photo&user=2-PIG5cAAAAJ
Oussama Mokeddem;;
Paola Salle;@unisalle.edu.co;https://scholar.google.com/citations?view_op=medium_photo&user=eh3F0-gAAAAJ
Paolo Simonetto;@cs.arizona.edu;https://scholar.google.com/citations?view_op=medium_photo&user=zzS9eLYAAAAJ
Papantoniou Katerina;;
Pascal Barbry;@ipmc.cnrs.fr;https://scholar.google.com/citations?view_op=medium_photo&user=0HsbOIYAAAAJ
Pascal Berruet;;
Pascal Cheung Mon Chan;;
Pascal Cheung-Mon-Chan;;
Pascal Cuxac;@inist.fr;https://scholar.google.com/citations?view_op=medium_photo&user=yYY9ZqYAAAAJ
Pascal Degenne;;
Pascal Francq;@otlet-institute.org;https://scholar.google.com/citations?view_op=medium_photo&user=FVlbOdYAAAAJ
Pascal Gouzien;;
Pascal Makris;;
Pascal Poncelet;@lirmm.fr;https://scholar.google.com/citations?view_op=medium_photo&user=HSZYSwsAAAAJ
Pascale Kuntz;;
Patrice Bellot;@univ-amu.fr;https://scholar.google.com/citations?view_op=medium_photo&user=YIo7hHQAAAAJ
Patrice Boizumault;;
Patrice Buche;@inra.fr;https://scholar.google.com/citations?view_op=medium_photo&user=_cDFZhIAAAAJ
Patricia Conde-Céspedes;;
Patrick Bosc;@ivt.baug.ethz.ch;https://scholar.google.com/citations?view_op=medium_photo&user=XEeSHacAAAAJ
Patrick Gallinari;@lip6.fr;https://scholar.google.com/citations?view_op=medium_photo&user=rFaxB20AAAAJ
Patrick Gros;@inria.fr;https://scholar.google.com/citations?view_op=medium_photo&user=WcGbxTQAAAAJ
Patrick Lloret;;
Patrick Marcel;@univ-tours.fr;https://scholar.google.com/citations?view_op=medium_photo&user=jsveg3oAAAAJ
Patrick Marty;@cs.queensu.ca;https://scholar.google.com/citations?view_op=medium_photo&user=KgIpvIsAAAAJ
Patrick Mary;@ird.fr;https://scholar.google.com/citations?view_op=medium_photo&user=-0VptVMAAAAJ
Patrick Reuther;@labri.fr;https://scholar.google.com/citations?view_op=medium_photo&user=lgVn3AwAAAAJ
Pau Origoni;;
Paul Richard;;https://scholar.google.com/citations?view_op=medium_photo&user=Li_RX0sAAAAJ
Paula Brito;@fep.up.pt;https://scholar.google.com/citations?view_op=medium_photo&user=30xfXqAAAAAJ
Peggy Cellier;@irisa.fr;https://scholar.google.com/citations?view_op=medium_photo&user=ZwRE1uUAAAAJ
Perrine Pittet;@u-bourgogne.fr;https://scholar.google.com/citations?view_op=medium_photo&user=9qrXUscAAAAJ
Peter Sturm;@inria.fr;https://scholar.google.com/citations?view_op=medium_photo&user=MIEaoNEAAAAJ
Pham Dinh Tao;@insa-rouen.fr;https://scholar.google.com/citations?view_op=medium_photo&user=9IGkmdgAAAAJ
Philippe Beaune;;
Philippe Bessières;@jouy.inra.fr;https://scholar.google.com/citations?view_op=medium_photo&user=4Z-pbnkAAAAJ
Philippe Bouché;@unistra.fr;https://scholar.google.com/citations?view_op=medium_photo&user=joAy43oAAAAJ
Philippe Caillou;;
Philippe Capet;;
Philippe Collet;@aphp.fr;https://scholar.google.com/citations?view_op=medium_photo&user=ZDT5QYEAAAAJ
Philippe Courtet;;https://scholar.google.com/citations?view_op=medium_photo&user=-AOVLhIAAAAJ
Philippe De Guis;;
Philippe Dessen;;
Philippe Fournier-Viger;@hitsz.edu.cn;https://scholar.google.com/citations?view_op=medium_photo&user=QG_7KjoAAAAJ
Philippe Lamarre;@uottawa.ca;https://scholar.google.com/citations?view_op=medium_photo&user=WbKEzOIAAAAJ
Philippe Langlais;;
Philippe Laublet;;
Philippe Lenca;@imt-atlantique.fr;https://scholar.google.com/citations?view_op=medium_photo&user=Iai81DYAAAAJ
Philippe Leray;@univ-nantes.fr;https://scholar.google.com/citations?view_op=medium_photo&user=je4uPl0AAAAJ
Philippe Martin;@sciences-po.fr;https://scholar.google.com/citations?view_op=medium_photo&user=mAToG8QAAAAJ
Philippe Muller;@seas.harvard.edu;https://scholar.google.com/citations?view_op=medium_photo&user=WplXf8AAAAAJ
Philippe Pinheiro;@if.ufrj.br;https://scholar.google.com/citations?view_op=medium_photo&user=IOW7XqYAAAAJ
Philippe Preux;@univ-lille.fr;https://scholar.google.com/citations?view_op=medium_photo&user=JTXxmeAAAAAJ
Philippe Rigaux;;
Philippe Simonnot;;
Philippe Valet;;
Philippe-Henri Gosselin;@interdigital.com;https://scholar.google.com/citations?view_op=medium_photo&user=uSpXQckAAAAJ
Phillipe Lamarre;@uottawa.ca;https://scholar.google.com/citations?view_op=medium_photo&user=WbKEzOIAAAAJ
Phuc-Hiep Luong;;
Pierre Chauveau Thoumelin;@univ-lille.fr;https://scholar.google.com/citations?view_op=medium_photo&user=H5rA7hIAAAAJ
Pierre Courtellemont;;
Pierre Dosne;;
Pierre Gaillard;@inserm.fr;https://scholar.google.com/citations?view_op=medium_photo&user=Nc9wDucAAAAJ
Pierre Gançarski;@unistra.fr;https://scholar.google.com/citations?view_op=medium_photo&user=qgOOITMAAAAJ
Pierre Héroux;@litislab.eu;https://scholar.google.com/citations?view_op=medium_photo&user=iF91f3gAAAAJ
Pierre Jannin;@univ-rennes1.fr;https://scholar.google.com/citations?view_op=medium_photo&user=yr_qKA0AAAAJ
Pierre Le Maigat;;
Pierre Loustau;;
Pierre Maillot;@irisa.fr;https://scholar.google.com/citations?view_op=medium_photo&user=Svt8d0IAAAAJ
Pierre Maret;@ulb.ac.be;https://scholar.google.com/citations?view_op=medium_photo&user=nsaoVqQAAAAJ
Pierre Mariot;;
Pierre Maussion;;https://scholar.google.com/citations?view_op=medium_photo&user=bkzaLCwAAAAJ
Pierre Petronin;;
Pierre Pompidor;@aphp.fr;https://scholar.google.com/citations?view_op=medium_photo&user=3c3YUtIAAAAJ
Pierre-Alain Avouac;;
Pierre-Alain Laur;;
Pierre-Antoine Champin;@liris.cnrs.fr;https://scholar.google.com/citations?view_op=medium_photo&user=D1Y3EzYAAAAJ
Pierre-Antoine Papon;@isima.fr;https://scholar.google.com/citations?view_op=medium_photo&user=4XqrcC4AAAAJ
Pierre-Edouard Portier;@insa-lyon.fr;https://scholar.google.com/citations?view_op=medium_photo&user=xeZGBOQAAAAJ
Pierre-Emmanuel Jouve;;
Pierre-François Marteau;;
Pierre-Loup Barazzutti;;
Pierre-Nicolas Mougel;@liris.cnrs.fr;https://scholar.google.com/citations?view_op=medium_photo&user=MMAl4FEAAAAJ
Pierre-René Lhérisson;;
Pierrick Bruneau;@list.lu;https://scholar.google.com/citations?view_op=medium_photo&user=1Er_ySkAAAAJ
Pierrick Legrand;;
Prem Kumar Casimir;;
Quang Nguyen;;https://scholar.google.com/citations?view_op=medium_photo&user=5f9wv50AAAAJ
Quang-Thang Dinh;;
Quentin Brabant;;
Quentin Labernia;;https://scholar.google.com/citations?view_op=medium_photo&user=6xxb9l8AAAAJ
Quyet-Thang Le;;
R. Trinquart;;
Rabah Mazouzi;;
Rabie Saidi;;
Rabih Taleb;@ai.univ-paris8.fr;https://scholar.google.com/citations?view_op=medium_photo&user=V5bubOAAAAAJ
Rachid Aknouche;;
Rachid Arezki;;
Rachid El Meziane;;
Rachid Elmeziane;;
Rachid Oulad Haj Thami;@um5.ac.ma;https://scholar.google.com/citations?view_op=medium_photo&user=CQJeBwEAAAAJ
Radhouane Guermazi;@seu.edu.sa;https://scholar.google.com/citations?view_op=medium_photo&user=nu3k664AAAAJ
Radja Messai;;
Rafik Abdesselam;@univ-lyon2.fr;https://scholar.google.com/citations?view_op=medium_photo&user=iXSg1aIAAAAJ
Raja Chiky;@isep.fr;https://scholar.google.com/citations?view_op=medium_photo&user=Dy7BnsoAAAAJ
Rakia Jaziri;;
Rallou Thomopoulos;@supagro.inra.fr;https://scholar.google.com/citations?view_op=medium_photo&user=MeX9PLwAAAAJ
Rami BELKAROUI;@u-bourgogne.fr;https://scholar.google.com/citations?view_op=medium_photo&user=tYSUMv4AAAAJ
Rami Harrathi;;
Rania Gasri;;
Rania Khefifi;;
Rania Soussi;;
Raphaël Couturier;@univ-fcomte.fr;https://scholar.google.com/citations?view_op=medium_photo&user=wIO2i-QAAAAJ
Raphaël Feraud;@orange.com;https://scholar.google.com/citations?view_op=medium_photo&user=4YwuLUMAAAAJ
Rena Nemoto;;
Renata Ghisloti;;
Renaud Hostache;@list.lu;https://scholar.google.com/citations?view_op=medium_photo&user=gjXOKBwAAAAJ
Renaud Lambiotte;@maths.ox.ac.uk;https://scholar.google.com/citations?view_op=medium_photo&user=lftXi28AAAAJ
Rene Quiniou;;
René-Michel Faure;;
Reynald Eugenie;;
Riadh Ben Messaoud;;
Ricardo Baeza-Yates;@upf.edu;https://scholar.google.com/citations?view_op=medium_photo&user=v9xULZwAAAAJ
Ricco Rakotomalala;;
Richard Butterworth;;
Rim Bentebibel;;
Rim Djedidi Hannachi;;
Rim Faiz;@ihec.rnu.tn;https://scholar.google.com/citations?view_op=medium_photo&user=cKMU5ukAAAAJ
Rim Touhami;;
Robert Bossy;@inra.fr;https://scholar.google.com/citations?view_op=medium_photo&user=wC6SqB4AAAAJ
Robert Laurini;@laurini.net;https://scholar.google.com/citations?view_op=medium_photo&user=79jQ3T4AAAAJ
Robin Brochier;@univ-lyon2.fr;https://scholar.google.com/citations?view_op=medium_photo&user=h2MJunAAAAAJ
Rodolphe Priam;;
Rokia Bendaoud;;
Rokia Missaoui;@uqo.ca;https://scholar.google.com/citations?view_op=medium_photo&user=2LHBipkAAAAJ
Roland Kotto-Kombi;;
Romain Billot;@telecom-bretagne.eu;https://scholar.google.com/citations?view_op=medium_photo&user=gCNofm0AAAAJ
Romain Boulet;;
Romain Bourqui;@labri.fr;https://scholar.google.com/citations?view_op=medium_photo&user=Cs50yxUAAAAJ
Romain Dailly;;
Romain Guigourès;@shopify.com;https://scholar.google.com/citations?view_op=medium_photo&user=AmgeFyIAAAAJ
Romain Tavenard;@univ-rennes2.fr;https://scholar.google.com/citations?view_op=medium_photo&user=wn1XFWMAAAAJ
Romain Vuillemot;@ec-lyon.fr;https://scholar.google.com/citations?view_op=medium_photo&user=MzX_xoUAAAAJ
Ronan Fablet;@telecom-bretagne.eu;https://scholar.google.com/citations?view_op=medium_photo&user=0donG7gAAAAJ
Rosanne Vetro;;
Rose Dieng-Kuntz;;
Rosine Cicchetti;;
Rostand Affogbolo;;
Ruggero G. Pensa;@di.unito.it;https://scholar.google.com/citations?view_op=medium_photo&user=MgXRAjQAAAAJ
Rushed Kanawati;@lipn.univ-paris13.fr;https://scholar.google.com/citations?view_op=medium_photo&user=aQY0QW8AAAAJ
Régis Clouard;;
Régis Girard;;
Régis Gras;;
Régis Marguerie;;
Rémi Gaudin;@supagro.fr;https://scholar.google.com/citations?view_op=medium_photo&user=tqIWxlgAAAAJ
Rémi Gilleron;@univ-lille.fr;https://scholar.google.com/citations?view_op=medium_photo&user=dKliE7IAAAAJ
Rémi Lehn;;
Rémy Brisson;;
Rémy Gautier;;
Rémy Kessler;;https://scholar.google.com/citations?view_op=medium_photo&user=U-WrDXIAAAAJ
Saaid Baraty;;
Sabiha Tahrat;;
Sabine Barrat;;
Sabine Goutier;;
Sabine Loudcher;;
Sabine Rabaseda;;
Sabine Surdu;;
Sadok Ben Yahia;@fst.rnu.tn;https://scholar.google.com/citations?view_op=medium_photo&user=uJwhmiUAAAAJ
Said Jabbour;;https://scholar.google.com/citations?view_op=medium_photo&user=ZxoxIkwAAAAJ
Salima Benbernou;@parisdescartes.fr;https://scholar.google.com/citations?view_op=medium_photo&user=asGdkO4AAAAJ
Salma Chaieb;;
Salvatore-Antoine Tabbone;;
Samah Reguigui;;
Sameh Megrhi;@univ-paris13.fr;https://scholar.google.com/citations?view_op=medium_photo&user=Royc6KoAAAAJ
Sami Faiz;;
Sami Zghal;;
Samir Amir;@jax.org;https://scholar.google.com/citations?view_op=medium_photo&user=XpkinzcAAAAJ
Samir Loudni;@unicaen.fr;https://scholar.google.com/citations?view_op=medium_photo&user=JA_Ct6sAAAAJ
Samir Sebahi;;
Samira Hammiche;;
Samuel Phan;;
Sandra Bringay;@lirmm.fr;https://scholar.google.com/citations?view_op=medium_photo&user=aemIV2sAAAAJ
Sandra Dérozier;;
Sandra Mellot;;https://scholar.google.com/citations?view_op=medium_photo&user=g3ogaKEAAAAJ
Sandro Bimonte;@irstea.fr;https://scholar.google.com/citations?view_op=medium_photo&user=AYy8iUAAAAAJ
Sandy Maumus;;https://scholar.google.com/citations?view_op=medium_photo&user=h3c1p9QAAAAJ
Saoussen Sakji;;
Sarah Cohen Boulakia;@lri.fr;https://scholar.google.com/citations?view_op=medium_photo&user=8QeCBlwAAAAJ
Sarra Ayouni;;
Sarra Ben Lagha;;
Sarra Bouzayane;;
Saso Dzeroski;@ijs.si;https://scholar.google.com/citations?view_op=medium_photo&user=_aIV-aEAAAAJ
Sathya Prabhu Kumar;;
Sayda Elmi;@ensma.fr;https://scholar.google.com/citations?view_op=medium_photo&user=ftnp13UAAAAJ
Saïd Karouach;;
Seifeddine Mechti;;
Selim Mimaroglu;@oracle.com;https://scholar.google.com/citations?view_op=medium_photo&user=aD4m8qIAAAAJ
Serge Boucher;;
Serge Fantino;;
Serge Fenet;@liris.cnrs.fr;https://scholar.google.com/citations?view_op=medium_photo&user=ALCKP7YAAAAJ
Serge Guelton;;
Sergei O. Kuznetsov;@hse.ru;https://scholar.google.com/citations?view_op=medium_photo&user=YcvE4i4AAAAJ
Sergio Camiz;;
Sergio Rodrigues de Morais;;
Shigeru Takano;;
Shin’Ichi Satoh;@nii.ac.jp;https://scholar.google.com/citations?view_op=medium_photo&user=7aEF5cQAAAAJ
Shohei Yokoyama;@inf.shizuoka.ac.jp;https://scholar.google.com/citations?view_op=medium_photo&user=66_N7MAAAAAJ
Siham Boulaknadel;;https://scholar.google.com/citations?view_op=medium_photo&user=w9oOtMEAAAAJ
Sileye O. Ba;;
Simon Fossier;@thalesgroup.com;https://scholar.google.com/citations?view_op=medium_photo&user=PKZun5kAAAAJ
Simon Malinowski;@irisa.fr;https://scholar.google.com/citations?view_op=medium_photo&user=hP5wHXsAAAAJ
Simon Marcellin;;
Simon Ser;;
Siwar Zribi Boujelbene;;
Sofian Berrouiguet;;https://scholar.google.com/citations?view_op=medium_photo&user=mkNLeAIAAAAJ
Sofian Maabout;;
Sofiane Abbar;@qf.org.qa;https://scholar.google.com/citations?view_op=medium_photo&user=f89ndwoAAAAJ
Sofiane Ben Amor;;
Sofiane Bouzid;;
Sonia Djebali;@lgmt.ups-tlse.fr;https://scholar.google.com/citations?view_op=medium_photo&user=VLaTay4AAAAJ
Souhir Gahbiche;@limsi.fr;https://scholar.google.com/citations?view_op=medium_photo&user=BLcz18AAAAAJ
Soumia Melzi;;
Stan Matwin;@cs.dal.ca;https://scholar.google.com/citations?view_op=medium_photo&user=rCoJeuYAAAAJ
Stanislas Lew;;
Stavrakas Yannis;@imis.athena-innovation.gr;https://scholar.google.com/citations?view_op=medium_photo&user=Sr3N_a0AAAAJ
Stefan Trausan-Matu;@cs.pub.ro;https://scholar.google.com/citations?view_op=medium_photo&user=p_KpBToAAAAJ
Stefano Perabò;;
Stefano Spaccapietra;;
Stephan Bernard;@cmu.edu;https://scholar.google.com/citations?view_op=medium_photo&user=hfFKwRcAAAAJ
Sterenn Liberge;;
Stéfan Jacques Darmoni;;
Stéphane Bonnevay;;
Stéphane Daviet;;
Stéphane Huot;@inria.fr;https://scholar.google.com/citations?view_op=medium_photo&user=hSznLJ8AAAAJ
Stéphane Lallich;;
Stéphane Lamassé;;
Stéphane Loiseau;;
Stéphane Lopes;@dlsu.edu.ph;https://scholar.google.com/citations?view_op=medium_photo&user=vB8jUT4AAAAJ
Stéphane Mussard;;
Stéphane Roche;@icn2.cat;https://scholar.google.com/citations?view_op=medium_photo&user=91qBGI0AAAAJ
Stéphane Trébucq;@u-bordeaux4.fr;https://scholar.google.com/citations?view_op=medium_photo&user=BEjUjhcAAAAJ
Stéphanie Chapaux;;
Suela Isaj;@cs.aau.dk;https://scholar.google.com/citations?view_op=medium_photo&user=jpJqR6YAAAAJ
Sujeevan Aseervatham;@orange.com;https://scholar.google.com/citations?view_op=medium_photo&user=eZB5aRIAAAAJ
Suzanne Pinson;;
Sylvain Dormieu;;
Sylvain Ferrandiz;;
Sylvain Lefebvre;@inria.fr;https://scholar.google.com/citations?view_op=medium_photo&user=o29n55IAAAAJ
Sylvain Lespinats;;
Sylvain Mongy;;
Sylvain Tenier;;
Sylvaine Le Minor;;
Sylvie Billot;;
Sylvie Calabretto;;
Sylvie Cazalens;;
Sylvie Charbonnier;;
Sylvie Delprat;;
Sylvie Desprès;;
Sylvie Gibet;;
Sylvie Guillaume;@ap-hm.fr;https://scholar.google.com/citations?view_op=medium_photo&user=tvd8SJoAAAAJ
Sylvie Philipp-Foliguet;;
Sylvie Szulman;;
